id,candidate,candidate_confidence,relevant_yn,relevant_yn_confidence,sentiment,sentiment_confidence,subject_matter,subject_matter_confidence,candidate_gold,name,relevant_yn_gold,retweet_count,sentiment_gold,subject_matter_gold,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
4415,No candidate mentioned,1,yes,1,Neutral,1,Immigration,1,,LauriePatriot,,3,,,RT @patriotmom61: Rick Perry and Rick Santorum passionately weigh in on immigration debate http://t.co/auNJj0RM71 #GOPDebate,,8/7/15 8:49,6.29681E+17,,Pacific Time (US & Canada)
4519,Marco Rubio,1,yes,1,Positive,1,Immigration,1,,EntoMike,,502,,,"RT @bencasselman: Rubio is exactly right: More new immigrants now come from Asia, not Latin America. #GOPDebate http://t.co/IOHEpeVlvB",,8/7/15 8:48,6.29681E+17,"Austin, Texas",Central Time (US & Canada)
4576,Ted Cruz,0.6702,yes,1,Neutral,0.3513,Immigration,1,,0SweetSolace0,,15,,,"RT @HeatherNauert: ""Not only will I support it but I sponsored it #KatesLaw ...(DC politicians) don't want to enforce immigration laws"" @Seâ€_",,8/7/15 8:47,6.2968E+17,"Vicksburg,Ms and beyond ",Central Time (US & Canada)
4761,Donald Trump,1,yes,1,Negative,1,Immigration,1,,DavidEagleton,,0,,,"""we need to build a wall"" - trump taking key policy from george bluth sr....the mind boggles #GOPDebate",,8/7/15 8:45,6.2968E+17,Mendrisio | Switzerland,
4825,No candidate mentioned,1,yes,1,Neutral,0.6596,Immigration,1,,ipsospa,,2,,,RT @PollsterJulia: 45% in US believe #immigration is causing US to change in ways they don't like http://t.co/vMiqtMh0DS #GOPDebate @ipsospa,,8/7/15 8:44,6.2968E+17,,Eastern Time (US & Canada)
4894,No candidate mentioned,1,yes,1,Negative,1,Immigration,0.6333,,relford,,81,,,"RT @SaraLang: My skin literally crawls every single time someone says ""an illegal."" Who taught you to be so damn hateful? #GOPDebate",,8/7/15 8:43,6.29679E+17,Tucson Arizona,Arizona
4910,Donald Trump,1,yes,1,Negative,1,Immigration,0.3639,,pinesbloke,,303,,,"RT @mydaughtersarmy: Dear Donald Trump,
Twitter is forever. 
#GOPDebate 
http://t.co/srWd9TnOdo",,8/7/15 8:43,6.29679E+17,"Hamhaig, Siorrachd Rosbroig",
5049,Jeb Bush,1,yes,1,Negative,0.6364,Immigration,1,,wendi_334,,3,,,RT @StLNetworkGuru: .@JebBush it's not US responsibility to provide options for #IllegalAliens when THEIR countries wont handle their welfaâ€_,,8/7/15 8:41,6.29679E+17,,Central Time (US & Canada)
5386,No candidate mentioned,0.4771,yes,0.6907,Neutral,0.6907,Immigration,0.2492,,hugoc3318,,37,,,"RT @3paulas: interesting  2 see who isnâ€™t worried about alienating Latino voters, and who is..â€ù http://t.co/sLz2bl851o #uslatino #GOPDebateâ€_",,8/7/15 8:36,6.29677E+17,Los Angeles CA,
5407,Donald Trump,1,yes,1,Negative,1,Immigration,1,,jojo21,,11,,,RT @AG_Conservative: Nobody talked about illegal immigration until Trump said a bunch of dumb stuff about it. Right. #GOPDebate,,8/7/15 8:35,6.29677E+17,"Ellicott City, Maryland",Eastern Time (US & Canada)
5483,No candidate mentioned,1,yes,1,Negative,0.6404,Immigration,0.6629,,samuelwonacott,,7,,,RT @PeterBeinart: make Planned Parenthood pay for the wall with Mexico #GOPDebate,,8/7/15 8:34,6.29677E+17,"Boise, ID",Mountain Time (US & Canada)
5533,Donald Trump,0.4495,yes,0.6705,Negative,0.6705,Immigration,0.2438,,DRamirezEditor,,2,,,RT @lesleyabravanel: Stupid! Mexico smart. America stupid. Rosie O' is a pig. If it weren't for Trump I'd be sober now. Pass the tequila. #â€_,,8/7/15 8:34,6.29677E+17,Miami,Hawaii
5576,Ted Cruz,1,yes,1,Negative,0.6484,Immigration,1,,johnblakeart,,189,,,RT @megynkelly: .@tedcruz:  Our leaders donâ€™t want to enforce the immigration laws #GOPDebate,,8/7/15 8:33,6.29677E+17,NM âœªRepublic of Texas Expat,Mountain Time (US & Canada)
5877,No candidate mentioned,1,yes,1,Negative,1,Immigration,0.6854,,xianb8,,32,,,"RT @HelenGym2015: Though Twitter was fun, #GOPdebate was still party exercise in bashing poor, women, teachers, immigrants, Latinos, trans,â€_",,8/7/15 8:29,6.29676E+17,"Chicago, IL",
5962,Donald Trump,1,yes,1,Negative,0.6462,Immigration,1,,takesome_e,,1,,,"RT @FatCatColleen: ""Maybe if I just keep bringing up immigration they won't notice my hairs not real"" - Donald Trumphs inner monologue #GOPâ€_",,8/7/15 8:27,6.29675E+17,,Atlantic Time (Canada)
5976,No candidate mentioned,1,yes,1,Negative,0.686,Immigration,0.6628,,renee_schwartzz,,3,,,RT @eiggamking: I wish these men valued black/female/immigrant/impoverished lives as deeply as they value a clump of cells #GOPDebate,,8/7/15 8:27,6.29675E+17,"Chicago, IL",Eastern Time (US & Canada)
6082,No candidate mentioned,0.4253,yes,0.6522,Negative,0.6522,Immigration,0.4253,,EusebiaAq,,0,,,@bbc_chirinos Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:25,6.29675E+17,America,Eastern Time (US & Canada)
6089,Scott Walker,1,yes,1,Negative,1,Immigration,1,,AndersSChristen,,8,,,RT @PhilHands: Why did @ScottWalker change his mind on immigration. #livetoon #GOPDebate http://t.co/RNMCNEKqmN,,8/7/15 8:25,6.29675E+17,Post doc @ UW-Madison,
6149,No candidate mentioned,0.6539,yes,1,Negative,1,Immigration,0.3481,,Shirleystopirs,,13,,,"RT @CzarofFreedom: .Hey @FoxNews that wasn't a debate last night it was a biased Hit Job on anyone that doesn't want open borders.
#GOPDebaâ€_",,8/7/15 8:24,6.29674E+17,,Atlantic Time (Canada)
6225,No candidate mentioned,1,yes,1,Neutral,1,Immigration,0.6739,,EusebiaAq,,0,,,@USCIS Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:23,6.29674E+17,America,Eastern Time (US & Canada)
6293,No candidate mentioned,1,yes,1,Neutral,0.6413,Immigration,0.3587,,Sue_Gulley,,55,,,RT @JohnFugelsang: #GOPDebate would be a good time to remind our Mexican-hating friends that Obama is to the right of Reagan on 'amnesty.',,8/7/15 8:22,6.29674E+17,,
6322,No candidate mentioned,1,yes,1,Negative,0.6374,Immigration,0.7143,,EusebiaAq,,0,,,@Marisol_Bello Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:21,6.29674E+17,America,Eastern Time (US & Canada)
6331,No candidate mentioned,1,yes,1,Negative,0.7033,Immigration,1,,CtrKaren,,44,,,"RT @jjauthor: Politicians call it â€œimmigration reformâ€ù because they donâ€™t want to call it what it is â€“ making illegal immigration, legal!
#â€_",,8/7/15 8:21,6.29674E+17,,
6400,No candidate mentioned,1,yes,1,Negative,0.6705,Immigration,1,,birrdytalk,,490,,,"RT @BobbyJindal: Immigration without assimilation is not immigration, it is invasion. #GOPDebate",,8/7/15 8:20,6.29674E+17,ohio,
6504,Donald Trump,1,yes,1,Positive,0.6588,Immigration,1,,TURNEDTOS1,,0,,,"#Trump's truest and best line: ""if it werenâ€™t for me you wouldnâ€™t even be talking about illegal immigration"" #TRUMPEFFECT  #GOPDEBATE",,8/7/15 8:18,6.29673E+17,,
6547,Donald Trump,0.409,yes,0.6396,Negative,0.6396,Immigration,0.409,,iowafarm3,,119,,,"RT @JudgeJeanine: #GOPDebate @realDonaldTrump  go donald ""money going out drugs coming in"" no problem w legal immigration """,,8/7/15 8:18,6.29673E+17,,Central Time (US & Canada)
6681,Marco Rubio,0.4259,yes,0.6526,Negative,0.6526,Immigration,0.4259,,ItsShoBoy,,3,,,Neither @marcorubio nor @JebBush defend #immigrants at #GOPDebate -#TNTVote #AINF #tlot #p2 #Latism #Florida #Miami https://t.co/7VLvRnX8sp,,8/7/15 8:16,6.29673E+17,CALIFORNIA,Pacific Time (US & Canada)
6823,No candidate mentioned,1,yes,1,Negative,0.6667,Immigration,1,,FemsKnowBest,,0,,,The candidate that consistently talks about &amp;plans on cutting ALL forms of immigration will quickly gain the electorate's support.#GOPDebate,,8/7/15 8:14,6.29672E+17,"Immigrantville, Obamaland",Eastern Time (US & Canada)
6918,No candidate mentioned,1,yes,1,Neutral,1,Immigration,0.6667,,bgittleson,,0,,,"Top issues discussed during the #GOPDebate on Facebook:
1. Immigration
2. Racial issues
3. The economy
4. Education
5. Abortion",,8/7/15 8:13,6.29672E+17,"New York, NY",Eastern Time (US & Canada)
6994,No candidate mentioned,1,yes,1,Negative,0.6216,Immigration,0.6595,,elduderino1684,,41,,,RT @k_mcq: Remind me again why weâ€™re obligated to import Third World welfare cases who wreck our schools. #GOPDebate  https://t.co/x9RqvSilâ€_,,8/7/15 8:11,6.29671E+17,,Central Time (US & Canada)
6999,Donald Trump,1,yes,1,Negative,0.6444,Immigration,0.3556,,ambeepants,,0,,,"Trump's ""evidence"" of Mexico sending all the baddies is that he ""talked to a Border Patrol agent"" who confirmed it. #GOPDebate #Trump",,8/7/15 8:11,6.29671E+17,Montana,Pacific Time (US & Canada)
7043,No candidate mentioned,1,yes,1,Negative,0.6418,Immigration,0.6628,,DCuteri,,66,,,"RT @_Holly_Renee: Jindal: if you wanna come here, do it legally, learn English, roll up your sleeves and get to work.
#GOPDebate",,8/7/15 8:11,6.29671E+17,,
7161,No candidate mentioned,1,yes,1,Neutral,0.6517,Immigration,0.7191,,ag_texas,,4,,,"Hillary Clinton's response to the #GOPdebate: those guys are ok, but can they secure thousands of votes from illegals?",,8/7/15 8:09,6.29671E+17,DFW,Central Time (US & Canada)
7172,No candidate mentioned,1,yes,1,Positive,0.3485,Immigration,0.6515,,donytop5,,0,,,@NPR and I'm sure Immigrant Song came up #GOPdebate or #ledzepplin,,8/7/15 8:09,6.29671E+17,Rogue Valley,Pacific Time (US & Canada)
7250,No candidate mentioned,1,yes,1,Neutral,1,Immigration,1,,EusebiaAq,,0,,,@nwlc Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:08,6.2967E+17,America,Eastern Time (US & Canada)
7285,No candidate mentioned,0.4563,yes,0.6755,Neutral,0.6755,Immigration,0.4563,,EusebiaAq,,0,,,@Newsweek Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:07,6.2967E+17,America,Eastern Time (US & Canada)
7355,No candidate mentioned,1,yes,1,Neutral,0.6721,Immigration,1,,EusebiaAq,,0,,,@wxyzdetroit Who's the real illegal alien #GOPDEbate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:06,6.2967E+17,America,Eastern Time (US & Canada)
7386,No candidate mentioned,1,yes,1,Negative,0.6966,Immigration,0.6966,,EusebiaAq,,0,,,@FOX2News Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:05,6.2967E+17,America,Eastern Time (US & Canada)
7468,No candidate mentioned,0.4765,yes,0.6903,Positive,0.3504,Immigration,0.4765,,AlanLeeArtist,,1,,,RT @EusebiaAq: @sternnschool Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFâ€_,,8/7/15 8:04,6.29669E+17,nr manchester uk,London
7480,No candidate mentioned,1,yes,1,Negative,1,Immigration,0.6626,,EusebiaAq,,0,,,@CNN Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:04,6.29669E+17,America,Eastern Time (US & Canada)
7499,No candidate mentioned,0.4636,yes,0.6809,Negative,0.6809,Immigration,0.239,,samiheiney,,0,,,"Haven't watched #GOPDebate yet cause I was busy Persian-ing, but I'm kind of scared to anyway",,8/7/15 8:04,6.29669E+17," 42.73Â°N, 84.55Â°W",Central Time (US & Canada)
7501,No candidate mentioned,1,yes,1,Negative,1,Immigration,1,,EusebiaAq,,1,,,@sternnschool Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:04,6.29669E+17,America,Eastern Time (US & Canada)
7507,Donald Trump,0.6392,yes,1,Negative,0.6392,Immigration,0.6392,,Catballou,,0,,,Donald says no1 thought abt immigration reform until he came along. It's true. We are all trying to figure out how to deport him #GOPDebate,,8/7/15 8:04,6.29669E+17,United States,Pacific Time (US & Canada)
7561,No candidate mentioned,0.4253,yes,0.6522,Neutral,0.3587,Immigration,0.4253,,EusebiaAq,,0,,,@civilrightsorg Who's the real illegal alien #GOPDebate - Farrakhan on Immigration &amp; the Mexican Bor... https://t.co/lkLfFN2LFy via @YouTube,,8/7/15 8:03,6.29669E+17,America,Eastern Time (US & Canada)
7566,Ted Cruz,1,yes,1,Negative,0.6526,Immigration,1,,HostileUrbanist,,22,,,"RT @jkfecke: Cruz: ""Look at the jerks, born in foreign countries, come in here and ruin this country."" #GOPDebate",,8/7/15 8:03,6.29669E+17,Chicago,
7602,Marco Rubio,0.6633,yes,1,Neutral,0.6633,Immigration,1,,DontTakeLosses,,0,,,"To get my vote, MUST pledge to close that damn border, require e-verify. Work visas ok. #GOPDebate 
 https://t.co/Agt306huA2",,8/7/15 8:02,6.29669E+17,"Arizona, USA",Eastern Time (US & Canada)
7615,,0.2351,yes,0.6222,Negative,0.6222,Immigration,0.3872,,LStarcevich,,58,,,"RT @ReignOfApril: Rubio: All human beings deserve protection of our laws. But he meant fetuses, not undocumented immigrants. #GOPDebate",,8/7/15 8:02,6.29669E+17,,
7697,Donald Trump,1,yes,1,Negative,0.6404,Immigration,0.3596,,wisdomforwomen,,2,,,"RT @SSReaney: @megynkelly MostStupidQ #GOPDebate 11 M+ illegals in this country &amp; Chris Wallace asks Trump for ""proof"" that they're crossinâ€_",,8/7/15 8:00,6.29669E+17,,Mountain Time (US & Canada)
7702,No candidate mentioned,0.4492,yes,0.6702,Negative,0.6702,Immigration,0.4492,,PruneJuiceMedia,,0,,,"Dallas is a sanctuary city for illegal immigrants, I believe. If I have the definition of â€œsanctuary cityâ€ù correct. #GOPDebate",,8/7/15 8:00,6.29669E+17,"Atlanta, Georgia",Eastern Time (US & Canada)
7835,No candidate mentioned,1,yes,1,Neutral,0.6196,Immigration,1,,LauriePatriot,,4,,,"RT @patriotmom61: Carly Fiorina is open to legal status for adult illegal immigrants, citizenship for their kids http://t.co/QCYtvoCrxq #GOâ€_",,8/7/15 8:57,6.29683E+17,,Pacific Time (US & Canada)
7861,Jeb Bush,1,yes,1,Neutral,0.6319,Immigration,1,,pegramr,,13,,,"RT @FrankLuntz: Jeb Bush: â€œThere should be a path for immigrants to stay here â€“ not amnesty, but earned legal status.""
#GOPDebate",,8/7/15 8:54,6.29682E+17,Indiana USA,
7909,Jeb Bush,0.4492,yes,0.6702,Neutral,0.6702,Immigration,0.4492,,msunitedam,,21,,,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",,8/7/15 10:01,6.29699E+17,Bal Harbour Florida,Central Time (US & Canada)
8121,Donald Trump,1,yes,1,Positive,0.6691,Immigration,1,,tullyframe,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/7/15 6:33,6.29647E+17,Oregon,
8231,Donald Trump,1,yes,1,Positive,1,Immigration,1,,FreedomLight_,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/7/15 5:42,6.29634E+17,where my heart is,Central Time (US & Canada)
8900,Donald Trump,1,yes,1,Positive,0.6593,Immigration,1,,SNIPER1776,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 21:33,6.29511E+17,#gunrights #legalimmigration,Alaska
8913,Donald Trump,1,yes,1,Positive,1,Immigration,1,,Destinbeach22,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 21:31,6.2951E+17,,Central Time (US & Canada)
8916,Donald Trump,1,yes,1,Positive,0.6526,Immigration,0.6526,,UnitedCitizen01,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 21:30,6.2951E+17,USA,Central Time (US & Canada)
8964,Donald Trump,1,yes,1,Positive,0.6996,Immigration,1,,MrNiceRing,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 21:19,6.29507E+17,"Shawnee, Oklahoma USA",Central Time (US & Canada)
9051,No candidate mentioned,1,yes,1,Negative,1,Immigration,1,,MastersDarvin,,2,,,"RT @SupermanHotMale: Hey #GopDebates, Ronald Reagan has no relationship to you assholes, he pardoned millions of mexican americans #BOOM",,8/6/15 21:04,6.29503E+17,"Longview, WA",
9052,No candidate mentioned,1,yes,1,Negative,0.6239,Immigration,1,,HAWKSDEFENSE,,2,,,"RT @SupermanHotMale: Hey #GopDebates, Ronald Reagan has no relationship to you assholes, he pardoned millions of mexican americans #BOOM",,8/6/15 21:04,6.29503E+17,"Washington St., USA",
9063,Donald Trump,1,yes,1,Positive,0.663,Immigration,1,,Mullarx,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 21:03,6.29503E+17,illinois,
9076,Jeb Bush,1,yes,1,Neutral,0.3371,Immigration,0.6629,,SharonMcCutchan,,21,,,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",,8/6/15 21:00,6.29502E+17,America,
9103,Donald Trump,1,yes,1,Positive,0.6947,Immigration,1,,moorerock80,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 20:57,6.29502E+17,,
9108,Donald Trump,1,yes,1,Positive,1,Immigration,1,,Aslans_Girl,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 20:57,6.29501E+17,,Mountain Time (US & Canada)
9135,Donald Trump,1,yes,1,Positive,1,Immigration,1,,SlidinDelta,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 20:55,6.29501E+17,"Ottawa, Canada; Austin, Texas",Atlantic Time (Canada)
9138,Donald Trump,1,yes,1,Positive,1,Immigration,1,,shelliecorreia,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 20:54,6.29501E+17,"Niagara Region, Ontario CA",
9169,Donald Trump,1,yes,1,Positive,1,Immigration,1,,SSNjl,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 20:51,6.295E+17,St.George Utah,Central Time (US & Canada)
9191,Jeb Bush,0.437,yes,0.661,Neutral,0.3507,Immigration,0.2318,,PFWJohn,,21,,,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",,8/6/15 20:49,6.295E+17,USA,Quito
9214,Donald Trump,1,yes,1,Positive,1,Immigration,1,,6eb21bed35694ae,,105,,,"RT @RWSurferGirl: Trump has got it right, nobody would talk about immigration, not untill be brought it up. #GOPDebate #GOPDebates",,8/6/15 20:47,6.29499E+17,U.S,
9272,Jeb Bush,1,yes,1,Negative,0.6813,Immigration,0.6813,,SRDijk,,21,,,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",,8/6/15 20:41,6.29497E+17,,
9280,Jeb Bush,1,yes,1,Negative,0.6839,Immigration,0.374,,FreeAmerican100,,21,,,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",,8/6/15 20:40,6.29497E+17,United States,
9298,Chris Christie,0.4209,yes,0.6488,Neutral,0.6488,Immigration,0.4209,,carinalease,,59,,,"RT @DougBenson: ""I'll stop illegal immigration by closing all the bridges."" -C crispie #GOPDebates",,8/6/15 20:38,6.29497E+17,Boston,Eastern Time (US & Canada)
9317,Scott Walker,0.6437,yes,1,Positive,0.6437,Immigration,0.6552,,GizmoOlder,,0,,,#GOPDebates #scottwalker talked about path to citizenship. The only one to address illegals immigrants with a reasonable humane plan.,,8/6/15 20:36,6.29496E+17,moved from CA to NC,
9321,Jeb Bush,1,yes,1,Neutral,0.6484,Immigration,0.3516,,Champergirl,,21,,,"RT @LindaSuhler: Jeb Stands By ""Act of Love""; Comments and Earned Legal Status [BOO]
#NoAmnesty
http://t.co/hImScrVikr
#GOPDebates",,8/6/15 20:35,6.29496E+17,New York,Eastern Time (US & Canada)
